GeneSymbol,Exp017028_T_Py,Exp017022_T_An,Exp025215_T_An,Exp025241_T_An,Exp025255_T_An,Exp008534_T_An,Exp016992_T_AI,Exp017032_T_AI,Exp017036_T_AI,Exp016986_T_GC,Exp017006_T_GC,Exp025221_T_GC,Exp025227_T_GC,Exp025253_T_GC,Exp025447_T_GC,Exp008579_T_GC,Exp016996_T_LC,Exp017038_T_LC,Exp025243_T_Fu,Exp008546_T_Fu,Exp008577_T_Fu,Exp016998_T_Ca,Exp017000_T_Ca,Exp025211_T_Ca,Exp025245_T_Ca,Exp025249_T_Ca,Exp025449_T_Ca,Exp025451_T_Ca,Exp008536_T_Ca,Exp017029_P_Py,Exp017023_P_An,Exp025216_P_An,Exp025242_P_An,Exp025256_P_An,Exp008535_P_An,Exp016993_P_AI,Exp017033_P_AI,Exp017037_P_AI,Exp016987_P_GC,Exp017007_P_GC,Exp025222_P_GC,Exp025228_P_GC,Exp025254_P_GC,Exp025448_P_GC,Exp008580_P_GC,Exp016997_P_LC,Exp017039_P_LC,Exp025244_P_Fu,Exp008547_P_Fu,Exp008578_P_Fu,Exp016999_P_Ca,Exp017001_P_Ca,Exp025212_P_Ca,Exp025246_P_Ca,Exp025250_P_Ca,Exp025450_P_Ca,Exp025452_P_Ca,Exp008537_P_Ca
GK,0.301,0.445,2.555,0.0,1.1740000000000002,0.11800000000000001,0.0,0.025,0.094,0.131,0.09,0.285,0.027000000000000003,0.616,0.0,0.0,0.0,0.0,0.22699999999999998,0.21600000000000003,0.136,0.475,0.303,5.053999999999999,3.0869999999999997,0.833,0.0,0.0,0.037000000000000005,0.0,2.609,0.312,0.0,0.0,0.036000000000000004,0.0,0.028999999999999998,0.172,0.0,0.023,0.163,0.0,0.0,0.055999999999999994,0.0,0.217,0.057,0.065,0.0,0.218,0.0,0.196,0.275,0.0,0.0,0.0,0.054000000000000006,0.052000000000000005
GLA,0.19,0.0,0.762,0.0,0.337,0.133,0.639,0.139,0.244,0.545,0.153,0.41100000000000003,0.175,0.392,0.0,0.006,0.0,0.0,0.08,0.23199999999999998,0.11599999999999999,0.397,0.272,0.94,0.059000000000000004,1.05,0.0,0.026000000000000002,0.102,0.155,0.43799999999999994,0.11800000000000001,0.037000000000000005,0.138,0.16399999999999998,0.377,0.077,0.185,0.0,0.19699999999999998,0.217,0.076,0.0,0.24,0.0,0.05,0.111,0.054000000000000006,0.076,0.071,0.623,0.483,0.23199999999999998,0.0,2.221,0.066,0.547,0.11800000000000001
GPC3,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLB1,1.358,0.154,4.665,0.79,0.535,1.588,1.225,0.863,0.7559999999999999,2.021,1.072,1.5030000000000001,1.03,1.135,0.08,0.049,0.142,0.255,0.361,3.6889999999999996,0.41,0.451,1.146,4.123,0.643,0.379,0.0,0.06,0.573,2.79,2.148,0.863,0.563,0.713,1.7830000000000001,0.804,0.614,1.194,0.483,0.792,1.367,0.802,5.1579999999999995,1.335,0.551,0.486,0.39299999999999996,0.217,1.094,0.748,1.3840000000000001,1.426,1.167,0.937,0.903,0.245,0.059000000000000004,1.442
GCLC,1.351,0.387,3.4019999999999997,1.4,0.384,2.1109999999999998,0.9059999999999999,1.044,0.693,0.363,0.268,1.82,3.7030000000000003,0.718,0.187,0.39799999999999996,0.514,0.815,1.284,1.584,0.6659999999999999,0.313,1.18,1.501,0.948,0.755,1.339,0.142,0.985,2.01,1.431,2.964,1.489,2.535,1.401,0.598,1.5759999999999998,0.8290000000000001,0.396,1.8869999999999998,2.5669999999999997,6.426,1.905,2.359,2.105,1.0070000000000001,0.99,0.72,0.866,1.157,2.003,0.81,1.984,1.107,3.843,0.245,0.237,1.2670000000000001
GCLM,0.196,0.634,1.062,0.0,1.001,0.484,0.307,0.518,0.37799999999999995,0.0,0.349,0.498,0.272,1.249,0.20600000000000002,0.067,0.0,0.322,2.04,0.305,1.0190000000000001,0.47700000000000004,0.613,1.297,1.4,0.547,0.06,0.069,0.314,0.263,2.282,0.341,0.569,0.0,0.342,0.298,0.306,0.38,0.0,0.455,0.8909999999999999,0.429,0.0,0.36,0.273,0.21100000000000002,0.39399999999999996,2.782,0.136,0.275,0.0,0.0,0.978,0.0,1.1320000000000001,0.0,0.183,0.0
GLDC,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
GLE1,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.005,0.039,0.0,0.076,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.027000000000000003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.064,0.0
GLG1,1.067,0.168,2.92,0.429,1.1740000000000002,1.521,0.284,0.871,0.7,0.147,0.956,2.103,1.577,4.113,0.067,0.36,0.1,1.324,0.93,0.5529999999999999,0.8390000000000001,0.203,1.3630000000000002,2.563,0.9470000000000001,1.304,0.364,0.023,0.07200000000000001,3.199,0.5710000000000001,1.1540000000000001,0.605,1.869,0.595,0.069,0.456,1.849,0.06,2.9760000000000004,2.26,1.931,1.466,0.8420000000000001,0.475,0.196,0.805,0.898,2.065,1.109,0.073,0.616,1.422,0.845,1.57,0.65,0.298,0.145
GLO1,8.926,1.6059999999999999,15.585,4.319,15.565,24.883000000000003,16.217,7.702000000000001,11.745999999999999,9.001,2.5469999999999997,6.96,6.831,8.499,0.873,4.075,14.742,7.0360000000000005,9.57,51.743,10.3,22.603,15.937000000000001,19.444000000000003,7.768,4.391,10.69,5.775,12.890999999999998,5.853,1.899,8.811,8.066,10.499,26.436999999999998,12.008,6.697,11.595999999999998,16.131,9.596,8.925,8.25,32.582,15.595999999999998,15.98,10.307,9.443999999999999,9.368,27.823,9.385,19.367,20.686999999999998,9.986,4.08,13.482000000000001,10.923,7.33,20.796999999999997
GLS,1.271,0.27,3.8739999999999997,0.0,5.105,0.38799999999999996,0.31,0.7040000000000001,0.632,1.105,0.221,0.528,0.653,2.9339999999999997,0.055,0.11599999999999999,0.07,0.0,0.115,0.077,1.088,1.2429999999999999,1.48,2.048,0.7959999999999999,0.5329999999999999,0.0,0.017,0.833,0.5870000000000001,1.864,0.606,1.105,0.569,0.569,0.71,0.502,1.6,0.228,0.617,0.335,0.527,0.0,1.3730000000000002,0.465,0.21600000000000003,0.166,0.152,0.138,0.265,0.297,0.069,1.113,1.196,0.359,0.0,0.128,0.36200000000000004
GLRX,11.722000000000001,4.495,15.842,2.9789999999999996,8.373,4.771,17.71,2.336,20.587,27.313000000000002,3.9589999999999996,9.805,6.402,7.085,4.023,1.655,8.301,3.557,3.957,5.825,6.528,5.441,31.944000000000003,35.629,45.201,15.654000000000002,17.645,1.242,3.012,19.438,16.519000000000002,15.015,8.065,12.651,6.593999999999999,9.627,3.6180000000000003,10.081,5.879,16.503,7.027,8.583,24.894000000000002,29.186999999999998,4.346,7.9,6.901,6.657,6.945,16.127,28.108,34.537,14.997,6.822,11.277999999999999,38.681999999999995,0.517,5.774
GLUD1,7.336,0.777,7.275,7.4110000000000005,3.858,9.98,12.651,6.164,8.325,6.647,2.37,9.163,12.844000000000001,15.219000000000001,0.55,2.215,6.68,6.632999999999999,6.657,6.502000000000001,3.0380000000000003,3.1519999999999997,18.72,13.075999999999999,7.486000000000001,6.103,5.294,0.922,3.036,11.26,7.352,14.685,8.368,15.173,11.62,11.595,9.261000000000001,9.835,10.715,14.036,6.925,12.169,22.308000000000003,46.464,7.805,19.125,11.498,17.163,7.255,13.050999999999998,12.106,15.725999999999999,12.235999999999999,8.845,13.752,1.244,8.689,9.751
GLUD2,0.0,0.0,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.742,0.0,0.0,0.0,7.961,0.0,0.0,0.0,0.0,2.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515,0.0,0.0,7.443,0.0,0.0,0.0,0.0,0.0
GLUL,1.389,0.847,4.99,3.676,1.4780000000000002,1.065,3.661,5.257000000000001,0.26,0.21600000000000003,0.556,11.209000000000001,14.427,2.251,0.07,0.636,2.853,3.261,1.141,9.937000000000001,1.389,1.99,7.829,5.96,0.446,0.7509999999999999,7.03,0.174,0.111,1.35,0.0,9.639,13.044,16.5,7.202999999999999,1.4269999999999998,1.96,1.767,2.475,33.736999999999995,5.904,7.832000000000001,56.435,50.545,4.591,13.962,15.654000000000002,34.53,4.221,18.133,4.8069999999999995,17.768,4.051,0.8240000000000001,18.157,0.0,0.8420000000000001,2.27
GM2A,4.006,0.315,2.2159999999999997,3.4010000000000002,4.404,0.8029999999999999,9.976,1.43,0.624,0.902,1.127,2.363,2.573,4.516,0.16399999999999998,0.254,1.7619999999999998,1.567,1.544,2.847,0.914,1.4409999999999998,1.445,2.986,1.982,2.211,0.9620000000000001,0.878,1.109,0.716,0.0,0.8320000000000001,2.378,2.7760000000000002,3.195,5.656000000000001,0.0,3.1069999999999998,1.1320000000000001,2.319,1.0290000000000001,1.2670000000000001,4.7410000000000005,3.1519999999999997,0.6729999999999999,1.3430000000000002,1.952,2.481,2.9419999999999997,3.093,4.361000000000001,0.0,2.594,1.446,2.815,0.993,2.167,2.524
GMDS,18.994,1.175,0.0,27.68,0.027000000000000003,44.886,22.791999999999998,23.412,22.741999999999997,21.476,0.945,20.603,26.86,5.454,2.053,4.1080000000000005,21.264,21.184,12.100999999999999,32.683,8.363,1.126,26.413,0.11,30.333000000000002,0.754,6.0729999999999995,0.63,0.218,19.085,14.683,22.704,32.727,25.355,15.964,15.915,18.268,25.28,12.168,15.453,15.953,21.311,29.47,20.125999999999998,13.562000000000001,12.085999999999999,22.544,14.032,16.102999999999998,15.355,9.817,11.073,12.382,21.691,46.902,1.976,0.433,17.17
GMFB,1.348,0.643,2.616,2.904,6.019,1.1640000000000001,3.545,1.4,1.402,2.904,1.031,2.36,1.5030000000000001,5.121,0.11900000000000001,1.179,1.771,1.3880000000000001,1.7169999999999999,2.201,1.609,2.291,5.419,2.69,3.543,1.831,7.775,0.311,0.966,1.2590000000000001,3.1830000000000003,1.32,3.1069999999999998,5.984,1.86,2.6310000000000002,1.273,3.9339999999999997,3.245,4.77,2.4219999999999997,2.299,2.766,2.3480000000000003,2.508,2.02,1.633,0.9790000000000001,2.436,2.864,2.4659999999999997,9.051,0.9,0.0,3.772,4.072,0.9790000000000001,2.238
GMPR,3.0239999999999996,0.0,0.0,0.0,0.064,0.0,0.0,0.198,0.0,0.0,0.0,2.517,0.163,0.0,0.205,0.11800000000000001,0.0,0.0,0.34600000000000003,0.381,0.078,0.0,0.10099999999999999,0.039,0.0,0.03,0.069,0.028999999999999998,0.21100000000000002,0.111,0.0,3.845,0.0,1.035,0.6659999999999999,0.0,0.0,0.809,0.0,0.122,0.0,0.585,1.452,1.232,0.445,0.0,0.7509999999999999,0.18600000000000003,0.245,0.304,0.0,0.40299999999999997,0.0,1.216,0.162,0.0,0.0,0.0
GNA11,1.07,0.078,1.524,0.91,0.58,1.023,0.348,0.997,0.33299999999999996,0.294,0.10099999999999999,0.736,0.836,1.5090000000000001,0.0,0.158,0.281,0.45899999999999996,0.8029999999999999,0.44299999999999995,0.436,0.6759999999999999,2.033,1.54,3.082,0.47200000000000003,0.076,0.073,0.6609999999999999,0.847,2.4930000000000003,1.551,1.055,1.136,0.647,0.425,1.7890000000000001,1.057,0.341,1.088,0.597,0.54,4.007,1.463,0.986,0.745,0.807,1.157,0.733,2.464,0.6859999999999999,0.486,1.041,2.765,3.22,0.0,0.08,0.46399999999999997
GNA12,0.938,0.0,1.3559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.33,0.40399999999999997,0.0,0.0,0.0,1.255,1.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,0.0,0.9940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.463,1.714,0.7909999999999999,0.0,0.0,0.0,0.0,0.0,1.745,0.0,0.0,0.0,0.0,0.0,0.0
GNA15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI1,0.7709999999999999,0.741,1.881,0.0,4.5280000000000005,0.6629999999999999,0.759,0.6940000000000001,1.19,0.53,1.861,1.6880000000000002,0.805,4.688,0.0,0.196,0.489,0.6579999999999999,0.637,0.637,1.133,0.0,0.9570000000000001,4.578,0.0,2.505,0.134,0.0,0.0,1.505,0.0,0.609,1.328,5.166,0.8590000000000001,0.435,1.3940000000000001,2.694,0.414,1.605,1.672,1.045,3.2119999999999997,2.251,1.1340000000000001,0.687,1.2830000000000001,1.273,0.882,1.111,1.7630000000000001,1.4880000000000002,2.438,2.447,4.239,0.0,0.0,0.845
GNAI2,6.726,6.669,16.762,7.487,17.695,3.208,2.141,2.9160000000000004,5.375,2.9610000000000003,7.39,9.37,5.155,11.376,1.864,0.7,1.548,2.592,4.433,2.215,2.253,3.677,4.22,30.083000000000002,4.7219999999999995,11.597000000000001,0.966,1.722,2.565,8.421,14.41,3.4810000000000003,8.309,14.337,5.757999999999999,2.3480000000000003,11.499,11.071,1.508,5.207999999999999,8.394,6.152,8.815,5.307,2.779,2.909,4.697,4.896,7.761,4.833,7.441,4.026,21.035999999999998,7.375,12.779000000000002,0.519,1.3659999999999999,6.492000000000001
GNAI3,1.774,1.6059999999999999,3.639,2.9189999999999996,5.867999999999999,1.355,1.3319999999999999,1.4369999999999998,1.758,0.9229999999999999,2.344,2.7430000000000003,1.3019999999999998,5.244,0.387,0.42100000000000004,0.9159999999999999,1.308,1.5,1.369,1.483,2.2319999999999998,2.3,7.212999999999999,2.34,3.048,0.317,0.184,0.7240000000000001,2.608,3.1039999999999996,1.46,2.733,6.765,1.754,0.961,2.1719999999999997,2.991,0.518,1.944,2.378,1.55,4.357,3.3930000000000002,1.989,1.119,1.992,1.4880000000000002,1.713,2.917,2.62,2.9789999999999996,3.755,4.121,5.656000000000001,0.046,0.45,1.7469999999999999
GNAO1,0.5579999999999999,0.0,0.0,0.0,1.9040000000000001,0.536,0.8340000000000001,0.0,0.687,0.0,0.69,1.171,0.0,2.98,0.0,0.15,0.45,0.335,0.804,0.37200000000000005,0.609,0.64,0.168,2.105,1.183,0.88,0.16,0.0,0.193,1.021,1.5330000000000001,0.418,1.242,3.111,0.701,0.506,0.955,2.75,0.0,1.337,0.0,1.037,1.943,1.629,1.196,0.226,0.488,0.611,0.521,0.43700000000000006,0.9790000000000001,0.89,1.5419999999999998,2.428,1.3630000000000002,0.0,0.0,0.603
GNAQ,0.605,0.23199999999999998,0.669,0.935,0.395,0.742,0.205,0.7859999999999999,0.494,0.248,0.307,0.976,0.8190000000000001,0.987,0.14300000000000002,0.249,0.872,0.653,0.33299999999999996,0.495,0.32299999999999995,0.402,1.054,0.4,0.598,0.247,0.307,0.055,0.145,1.073,0.428,0.932,1.443,3.372,0.5589999999999999,0.285,0.615,0.716,0.27399999999999997,1.173,0.981,0.617,2.3680000000000003,1.6909999999999998,0.9179999999999999,1.775,1.024,1.0979999999999999,0.519,1.913,0.467,0.377,0.575,1.3230000000000002,1.625,0.0,0.049,0.435
GNAS,1.1440000000000001,0.5660000000000001,1.415,1.217,0.833,1.495,1.016,1.275,1.074,1.297,0.5820000000000001,1.594,0.816,1.9580000000000002,0.062,0.57,0.649,1.123,1.084,0.804,1.173,0.41600000000000004,2.169,1.9969999999999999,2.6689999999999996,1.03,1.551,0.165,0.305,2.162,2.0140000000000002,3.7,1.5719999999999998,1.77,1.8630000000000002,0.8220000000000001,1.585,1.67,0.539,1.767,1.807,1.055,2.772,2.627,1.196,0.951,1.65,1.9080000000000001,1.795,2.397,0.9470000000000001,1.044,1.36,1.729,2.662,0.0,0.452,1.168
GNAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.017,0.0,0.065,0.37,0.0,0.0,0.0,0.0,0.0,0.069,0.6509999999999999,0.0,0.124,0.0,0.0,0.128,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0
GNB1,6.462999999999999,1.358,8.145,5.053,5.088,6.394,6.337999999999999,5.156000000000001,6.52,4.0489999999999995,4.479,5.56,12.206,6.422000000000001,0.878,1.5490000000000002,3.445,3.5410000000000004,5.473,3.307,2.533,5.257000000000001,11.859000000000002,10.485999999999999,8.796,4.51,4.958,2.5380000000000003,2.016,4.615,6.167999999999999,9.4,10.395,18.827,5.412000000000001,6.05,7.971,8.767999999999999,12.639000000000001,6.148,9.699,12.774000000000001,19.46,15.3,7.153,4.605,4.6930000000000005,8.149,5.224,4.901,5.996,4.942,13.947000000000001,11.359000000000002,11.392000000000001,0.18100000000000002,4.941,2.8569999999999998
GNB2,7.058,2.375,6.422999999999999,3.07,1.7,0.0,0.0,4.922,7.6370000000000005,0.0,3.755,7.712999999999999,9.818,5.858,0.745,0.0,0.0,2.634,6.775,0.0,0.0,0.0,4.75,7.893,4.74,4.291,0.7190000000000001,2.947,0.0,4.155,4.673,14.455,8.797,15.415999999999999,0.0,0.0,6.519,7.693,0.0,5.692,8.251,13.600999999999999,14.463,11.727,0.0,0.0,3.827,4.72,0.0,0.0,0.0,3.827,11.474,8.62,13.593,0.0,8.634,0.0
GNB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG5,0.0,0.872,0.0,2.137,0.0,0.0,0.0,0.0,1.0070000000000001,1.5630000000000002,1.44,0.972,0.581,0.0,1.179,0.0,1.205,0.0,0.0,0.0,3.781,1.8519999999999999,3.41,0.0,0.0,2.522,1.595,0.0,2.247,0.0,0.688,0.711,2.992,0.0,0.0,0.0,2.127,0.915,0.0,1.4969999999999999,0.0,0.0,0.0,1.7180000000000002,0.0,2.0580000000000003,2.602,2.122,3.06,0.0,3.5589999999999997,8.271,0.0,0.0,2.7739999999999996,0.0,0.0,0.0
GNG7,0.986,0.0,0.0,0.0,0.0,2.43,0.0,0.0,1.383,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,0.43799999999999994,0.0,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2.6510000000000002,1.82,2.437,5.94,4.011,0.0,2.229,3.049,0.0,2.039,0.0,0.87,2.927,0.39,5.129,0.0,0.775,2.9939999999999998,0.0,0.0,0.0,0.0,3.102,2.8810000000000002,1.276,0.0,0.0,1.939
GNG10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNL1,0.19399999999999998,0.028999999999999998,1.6969999999999998,0.3,0.344,0.065,0.08800000000000001,0.38,0.332,0.159,0.0,0.624,3.403,0.253,0.0,0.09699999999999999,0.134,0.033,0.33899999999999997,0.327,0.20800000000000002,0.23,0.521,0.865,0.293,0.22,0.0,0.022000000000000002,0.42,0.22699999999999998,0.153,0.5429999999999999,0.16699999999999998,0.0,0.079,0.02,0.355,0.9129999999999999,0.0,2.8339999999999996,2.155,0.344,0.601,0.32,0.5,0.142,0.26,0.39799999999999996,0.252,0.24100000000000002,0.16,0.0,0.5670000000000001,0.073,0.149,0.0,0.064,0.27699999999999997
GNS,0.866,0.595,2.62,1.006,1.879,1.34,3.062,0.37799999999999995,0.8759999999999999,0.871,0.865,0.836,1.0290000000000001,2.6830000000000003,8.94,3.8569999999999998,1.489,0.33299999999999996,0.36700000000000005,8.988999999999999,1.999,1.631,0.8590000000000001,2.539,0.504,0.5870000000000001,15.187999999999999,0.0,0.701,0.11800000000000001,0.9159999999999999,0.5379999999999999,0.72,1.0959999999999999,4.013999999999999,4.872,0.266,0.573,0.462,0.322,0.086,0.0,4.087,0.748,6.303,0.997,0.188,0.45799999999999996,0.937,4.066,2.039,23.569000000000003,0.773,0.354,2.4930000000000003,33.635,0.0,1.254
GOLGA1,0.172,0.066,0.322,0.036000000000000004,0.0,0.138,0.172,0.023,0.703,0.035,0.033,0.053,0.0,0.0,0.0,0.0,0.078,0.051,0.01,0.389,0.132,0.0,0.0,0.035,9.894,0.0,0.0,0.006,0.0,0.079,0.11,0.011000000000000001,0.0,0.08800000000000001,0.027000000000000003,0.059000000000000004,0.006999999999999999,0.017,0.136,0.062,0.177,0.069,0.0,0.069,0.0,0.0,0.0,0.0,0.075,0.503,0.0,0.0,0.075,0.0,0.10300000000000001,0.0,0.0,0.033
GOLGA2,0.498,0.182,1.77,0.642,2.016,0.907,0.8490000000000001,1.131,0.579,0.675,0.22,0.746,0.8079999999999999,0.8270000000000001,0.013000000000000001,0.22899999999999998,0.552,0.498,0.625,0.747,0.556,0.573,0.292,0.846,0.733,1.2890000000000001,0.0,0.12300000000000001,0.344,5.273,0.17,1.041,0.622,0.7020000000000001,0.53,0.6940000000000001,0.43799999999999994,0.861,1.347,2.349,0.568,2.648,2.089,0.743,0.927,0.551,0.6990000000000001,0.843,0.344,1.55,0.228,0.312,0.45799999999999996,0.396,1.771,0.0,0.298,0.493
GOLGA3,0.401,0.22899999999999998,0.34299999999999997,1.265,0.606,0.8590000000000001,0.978,0.49700000000000005,0.5329999999999999,0.373,0.11699999999999999,1.5930000000000002,1.227,1.52,0.002,0.14800000000000002,0.636,0.732,0.319,0.45299999999999996,0.268,0.26899999999999996,0.135,1.187,0.589,0.503,0.0,0.035,0.078,0.95,0.449,0.992,0.33,2.4330000000000003,0.326,0.5670000000000001,0.395,0.758,0.40399999999999997,0.568,0.919,1.092,1.357,0.341,0.585,0.534,0.609,0.45299999999999996,0.21899999999999997,0.29600000000000004,0.13,0.124,0.898,0.43200000000000005,0.736,0.0,0.305,0.495
GOLGA4,0.486,0.006999999999999999,0.509,0.275,0.10800000000000001,0.203,0.478,0.35700000000000004,0.136,0.105,0.036000000000000004,0.332,0.259,0.162,0.0,0.044000000000000004,0.304,0.179,0.071,0.45899999999999996,0.151,0.059000000000000004,0.162,0.431,0.40700000000000003,0.10400000000000001,0.0,0.026000000000000002,0.121,1.486,0.415,0.365,0.114,0.138,0.23399999999999999,0.365,0.262,0.348,0.073,0.19699999999999998,0.475,0.529,0.13699999999999998,0.318,0.358,0.3,0.49200000000000005,0.22899999999999998,0.168,0.377,0.027000000000000003,0.0,0.305,0.254,0.34700000000000003,0.0,0.11599999999999999,0.23800000000000002
GOLGB1,0.377,0.22899999999999998,0.406,0.737,0.486,0.8190000000000001,0.408,0.7979999999999999,0.738,0.19899999999999998,0.282,0.804,1.061,0.625,0.008,0.645,0.209,1.271,0.5489999999999999,0.508,0.7829999999999999,0.327,0.08,1.2590000000000001,0.373,0.321,0.006,0.027000000000000003,0.196,0.713,0.461,0.405,0.511,1.056,0.41200000000000003,1.207,1.263,1.0190000000000001,0.209,0.365,0.631,1.225,0.75,1.0070000000000001,1.2570000000000001,0.396,0.737,0.513,0.185,1.129,0.086,0.27899999999999997,0.39799999999999996,0.619,0.6990000000000001,0.0,0.054000000000000006,0.27
GOT1,6.417999999999999,1.2590000000000001,6.818,6.937,1.157,7.062,16.953,8.799,4.565,4.802,1.095,11.982000000000001,43.95399999999999,11.043,1.36,1.9880000000000002,16.827,25.094,7.7829999999999995,7.372000000000001,8.11,10.21,22.995,13.575999999999999,29.493000000000002,7.457999999999999,4.521,3.5639999999999996,2.345,20.836,19.807000000000002,25.276,20.572,46.216,71.09899999999999,32.884,5.382999999999999,12.427999999999999,5.853,45.942,14.148,10.974,74.25399999999999,81.546,3.957,36.473,55.96,32.78,44.49100000000001,72.37100000000001,30.489,20.671,26.421,20.32,57.588,15.308,4.72,34.571
GOT2,10.072000000000001,1.49,20.334,5.922000000000001,15.823,19.983,7.147,9.023,12.435,12.32,5.977,12.970999999999998,33.321999999999996,11.242,0.047,3.5810000000000004,3.955,9.252,18.365,23.52,6.92,13.107000000000001,6.4879999999999995,14.997,7.037000000000001,4.315,0.266,2.326,3.195,13.425,13.218,24.717,21.096999999999998,25.443,62.563,10.081,8.952,10.176,11.966,88.51100000000001,13.036,13.779000000000002,46.597,7.651,11.444,10.885,33.411,59.528,11.981,50.49100000000001,32.104,16.011,23.163,12.609000000000002,35.38,2.437,12.025,15.567
SFN,22.941999999999997,4.441,24.686999999999998,11.087,0.888,83.772,36.641,40.15,30.785,28.184,5.3629999999999995,45.441,20.857,8.669,0.8029999999999999,17.711,23.177,20.102,157.722,64.382,33.074,174.815,26.314,24.074,14.13,5.722,11.800999999999998,261.158,25.072,20.366,4.987,36.638000000000005,9.587,10.146,46.221000000000004,39.22,25.865,12.704,35.816,18.992,38.733000000000004,31.293000000000003,13.071,8.827,40.503,15.841,13.03,8.327,41.446000000000005,41.181000000000004,28.418000000000003,10.377,22.006,10.755,20.222,4.961,729.7689999999999,38.675
GP1BA,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.071,0.022000000000000002,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.023,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
